pattern,strategy,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
DCDC,RP,1.0,80,300,50,20,0.01,0.15,1e-05,0.4542588695031909,0.98,0.4451736921131271,59.64,1.28,0.02,7.541327720845947,0.7809830161891357,0.3031895169426717,RP,RP,
DCDC,RP,1.0,100,300,50,20,0.01,0.15,1e-05,0.2193543644564803,0.92,0.2018060152999619,31.26,0.82,0.08,3.8516067379342447,0.933358631175556,0.3903228177717598,RP,RP,
DDAC,CDP,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,CDP,CDP,
DDAC,CDP,0.25,20,300,50,20,0.01,0.15,1e-05,0.4667264424960793,0.92,0.429388327096393,57.92,2.48,0.08,9.681111830427078,0.7150155349055809,0.4443946312532671,CDP,CDP,
DDAC,CDP,0.25,40,300,50,20,0.01,0.15,1e-05,0.1877029345446932,0.96,0.1801948171629055,22.34,1.04,0.04,4.228490474168724,0.9074142487132012,0.5802121896109335,CDP,CDP,
DDAC,CDP,0.25,60,300,50,20,0.01,0.15,1e-05,0.1379414049355168,1.0,0.1379414049355168,15.44,0.54,0.0,3.179474197981165,0.9355428777110188,0.5387866219153019,CDP,CDP,
DDAC,CDP,0.25,80,300,50,20,0.01,0.15,1e-05,0.1473775044822417,1.0,0.1473775044822417,16.42,0.58,0.0,3.1222360645442806,0.94454772179462,0.4736791641765323,CDP,CDP,
DDAC,CDP,0.25,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,CDP,CDP,
DDAC,CDP,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,CDP,CDP,
DDAC,CDP,0.5,20,300,50,20,0.01,0.15,1e-05,0.5107124267954629,0.96,0.4902839297236444,61.68,1.94,0.04,10.499251138395614,0.6872255976724954,0.4077396443371142,CDP,CDP,
DDAC,CDP,0.5,40,300,50,20,0.01,0.15,1e-05,0.1742135618975551,0.96,0.1672450194216529,21.76,0.9,0.04,3.996473264637948,0.9161592093140114,0.5898474557874607,CDP,CDP,
DDAC,CDP,0.5,60,300,50,20,0.01,0.15,1e-05,0.1299157164033013,1.0,0.1299157164033013,14.32,0.66,0.0,3.0526683191721617,0.942407794025748,0.5438026772479366,CDP,CDP,
DDAC,CDP,0.5,80,300,50,20,0.01,0.15,1e-05,0.1141068164863347,1.0,0.1141068164863347,12.04,0.66,0.0,2.64313815740322,0.966973565319564,0.492162879729814,CDP,CDP,
DDAC,CDP,0.5,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,CDP,CDP,
DDAC,CDP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,CDP,CDP,
DDAC,CDP,1.0,20,300,50,20,0.01,0.15,1e-05,0.5326055427371549,0.94,0.5006492101729255,64.14,2.24,0.06,10.90646309491108,0.672594119748882,0.3894953810523709,CDP,CDP,
DDAC,CDP,1.0,40,300,50,20,0.01,0.15,1e-05,0.2158596131439899,1.0,0.2158596131439899,24.66,1.14,0.0,4.712785346076628,0.8905110096609065,0.5601002763257216,CDP,CDP,
DDAC,CDP,1.0,60,300,50,20,0.01,0.15,1e-05,0.1299157164033013,1.0,0.1299157164033013,14.32,0.66,0.0,3.0526683191721617,0.942407794025748,0.5438026772479366,CDP,CDP,
DDAC,CDP,1.0,80,300,50,20,0.01,0.15,1e-05,0.1141068164863347,1.0,0.1141068164863347,12.04,0.66,0.0,2.64313815740322,0.966973565319564,0.492162879729814,CDP,CDP,
DDAC,CDP,1.0,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,CDP,CDP,
DDAC,CP,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,CP,CP,
DDAC,CP,0.25,20,270,50,20,0.01,0.15,1e-05,0.5601519382309813,0.92,0.5153397831725028,70.88,2.38,0.08,11.418826051096254,0.6543012401498622,0.3665400514741821,CP,CP,
DDAC,CP,0.25,40,270,50,20,0.01,0.15,1e-05,0.333369206822998,0.96,0.3200344385500781,41.46,2.58,0.04,6.733950357355566,0.8209040915523697,0.4761648522692872,CP,CP,
DDAC,CP,0.25,60,300,50,20,0.01,0.15,1e-05,0.2366451354226916,0.98,0.2319122327142377,30.0,1.38,0.02,4.738993139678528,0.8940988018085986,0.4770967903608177,CP,CP,
DDAC,CP,0.25,80,300,50,20,0.01,0.15,1e-05,0.2016195950414129,0.96,0.1935548112397564,23.9,0.8,0.04,3.9033221685963455,0.9216715761636688,0.4435446694214372,CP,CP,
DDAC,CP,0.25,100,300,50,20,0.01,0.15,1e-05,0.1783396700362567,0.96,0.1712060832348064,18.3,0.96,0.04,3.3184157104713377,0.9559009025459752,0.4108301649818716,CP,CP,
DDAC,CP,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,CP,CP,
DDAC,CP,0.5,20,270,50,20,0.01,0.15,1e-05,0.6260561956957824,0.92,0.5759717000401199,78.0,2.06,0.08,12.644645239941555,0.6114634727977415,0.3116198369201813,CP,CP,
DDAC,CP,0.5,40,300,50,20,0.01,0.15,1e-05,0.3293534377134405,0.94,0.309592231450634,41.5,1.68,0.06,6.664879128671178,0.8222746464968119,0.4790332587761138,CP,CP,
DDAC,CP,0.5,60,300,50,20,0.01,0.15,1e-05,0.2635387405298908,0.96,0.2529971909086952,34.56,1.3,0.04,5.163912100372276,0.8783035499002915,0.4602882871688182,CP,CP,
DDAC,CP,0.5,80,300,50,20,0.01,0.15,1e-05,0.2204660732409912,0.98,0.2160567517761714,25.58,0.98,0.02,4.174711454670273,0.9143328721913264,0.4330744037550048,CP,CP,
DDAC,CP,0.5,100,300,50,20,0.01,0.15,1e-05,0.1783396700362567,0.96,0.1712060832348064,18.3,0.96,0.04,3.3184157104713377,0.9559009025459752,0.4108301649818716,CP,CP,
DDAC,CP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,CP,CP,
DDAC,CP,1.0,20,270,50,20,0.01,0.15,1e-05,0.6742524510466857,0.94,0.6337973039838846,84.74,2.26,0.06,13.54109558946836,0.5805359068196542,0.2714562907944284,CP,CP,
DDAC,CP,1.0,40,300,50,20,0.01,0.15,1e-05,0.338909549643948,0.9,0.3050185946795532,42.88,1.9,0.1,6.829244253875906,0.8151786055099017,0.4722074645400371,CP,CP,
DDAC,CP,1.0,60,300,50,20,0.01,0.15,1e-05,0.2635387405298908,0.96,0.2529971909086952,34.56,1.3,0.04,5.163912100372276,0.8783035499002915,0.4602882871688182,CP,CP,
DDAC,CP,1.0,80,300,50,20,0.01,0.15,1e-05,0.2204660732409912,0.98,0.2160567517761714,25.58,0.98,0.02,4.174711454670273,0.9143328721913264,0.4330744037550048,CP,CP,
DDAC,CP,1.0,100,300,50,20,0.01,0.15,1e-05,0.1783396700362567,0.96,0.1712060832348064,18.3,0.96,0.04,3.3184157104713377,0.9559009025459752,0.4108301649818716,CP,CP,
DDAC,DRAD,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.25,20,300,50,20,0.01,0.15,1e-05,0.5054539285059821,0.96,0.4852357713657428,59.48,2.18,0.04,10.401443070211268,0.6904988853767611,0.4121217262450148,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.25,40,300,50,20,0.01,0.15,1e-05,0.3063629188361681,0.98,0.3002356604594448,35.7,1.74,0.02,6.269442203982094,0.8386204777148469,0.4954550579741655,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.25,60,270,50,20,0.01,0.15,1e-05,0.2067996626906992,0.96,0.1985276761830712,24.26,1.14,0.04,4.2674346705130475,0.9148696139383842,0.4957502108183129,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.25,80,270,50,20,0.01,0.15,1e-05,0.1338732155359348,1.0,0.1338732155359348,14.38,0.66,0.0,2.9277743037174617,0.9667442003711996,0.4811815469244805,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.25,100,270,50,20,0.01,0.15,1e-05,0.0996949081911155,1.0,0.0996949081911155,9.76,0.6,0.0,2.2960338064845023,0.9805685991177988,0.4501525459044422,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,20,300,50,20,0.01,0.15,1e-05,0.4771178547054449,0.94,0.4484907834231182,58.66,2.52,0.06,9.874392097521277,0.7086733944414607,0.4357351210787959,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,40,300,50,20,0.01,0.15,1e-05,0.2849679968861453,0.98,0.2792686369484224,34.46,1.38,0.02,5.901449546441698,0.8518407788285944,0.510737145081325,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,60,300,50,20,0.01,0.15,1e-05,0.2042679596344818,0.98,0.2001826004417922,24.44,0.92,0.02,4.2274337622248135,0.9155019016670908,0.4973325252284487,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,80,270,50,20,0.01,0.15,1e-05,0.1617935781648015,1.0,0.1617935781648015,17.48,0.64,0.0,3.329827525573142,0.9485039409214232,0.465670234352888,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,0.5,100,270,50,20,0.01,0.15,1e-05,0.089140085181347,0.96,0.0855744817740931,9.52,0.58,0.04,2.158821107357512,0.9877463216952072,0.4554299574093264,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,20,300,50,20,0.01,0.15,1e-05,0.5480667947701869,0.98,0.5371054588747832,64.24,2.22,0.02,11.19404238272548,0.6633565833993784,0.3766110043581774,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,40,300,50,20,0.01,0.15,1e-05,0.3153151761773406,0.96,0.3027025691302469,39.06,1.42,0.04,6.423421030250257,0.832449832804793,0.4890605884447568,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,60,240,50,20,0.01,0.15,1e-05,0.1875111908720293,1.0,0.1875111908720293,20.88,1.16,0.0,3.9626768157780634,0.9281915814230464,0.5078055057049816,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,80,270,50,20,0.01,0.15,1e-05,0.1763470668997927,1.0,0.1763470668997927,18.7,0.7,0.0,3.5393977633570146,0.9431144796483512,0.4575849628334485,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD,1.0,100,300,50,20,0.01,0.15,1e-05,0.107342100362153,0.96,0.1030484163476669,11.3,0.52,0.04,2.3954473047079894,0.9790179949476516,0.4463289498189234,DRAD_SCORE,DRAD_SCORE,
DDAC,DRAD-CF-MPC,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.25,20,300,50,20,0.01,0.15,1e-05,0.4400214717285536,0.96,0.4224206128594114,52.06,2.48,0.04,9.184399374151097,0.7331860433764402,0.4666487735595387,CDP,CDP,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,40,300,50,20,0.01,0.15,1e-05,0.2071559099379094,0.96,0.198869673540393,24.68,0.96,0.04,4.563081650932041,0.8940849537473226,0.5663172071872077,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,60,300,50,20,0.01,0.15,1e-05,0.1262856537128722,1.0,0.1262856537128722,14.6,0.5,0.0,2.9953133286633817,0.945157797480014,0.5460714664294548,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,80,300,50,20,0.01,0.15,1e-05,0.1245153723596031,1.0,0.1245153723596031,13.78,0.8,0.0,2.793021361978285,0.9625494579127918,0.4863803486891093,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.25,100,300,50,20,0.01,0.15,1e-05,0.0897212508788771,0.96,0.086132400843722,9.56,0.42,0.04,2.1663762614254036,0.9822402046331304,0.4551393745605613,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,0.5,20,300,50,20,0.01,0.15,1e-05,0.4746713643203406,0.92,0.4366976551747134,60.94,1.92,0.08,9.828887376358336,0.7096425143483046,0.4377738630663828,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.5,40,300,50,20,0.01,0.15,1e-05,0.1883788589696231,0.94,0.1770761274314456,25.16,1.0,0.06,4.240116374277517,0.9075872212682607,0.5797293864502693,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.5,60,300,50,20,0.01,0.15,1e-05,0.0995452368293457,1.0,0.0995452368293457,11.68,0.46,0.0,2.572814741903662,0.9618896413305542,0.5627842269816589,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.5,80,300,50,20,0.01,0.15,1e-05,0.1075354338875553,0.98,0.1053847252098042,11.58,0.66,0.02,2.548510247980797,0.9697163554861358,0.495813647840247,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,0.5,100,270,50,20,0.01,0.15,1e-05,0.0858395843523102,1.0,0.0858395843523102,8.52,0.44,0.0,2.115914596580033,0.9834892934057606,0.4570802078238449,CDP,PHYSICS,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,NP,NP,zero_budget
DDAC,DRAD-CF-MPC,1.0,20,300,50,20,0.01,0.15,1e-05,0.4767075089844046,0.92,0.4385709082656522,57.64,2.28,0.08,9.866759667109926,0.7085278416881695,0.4360770758463295,CDP,HYBRID,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,1.0,40,300,50,20,0.01,0.15,1e-05,0.1886152837896505,0.98,0.1848429781138575,22.72,0.98,0.02,4.24418288118199,0.9082210739132464,0.579560511578821,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,1.0,60,300,50,20,0.01,0.15,1e-05,0.1079458667975684,1.0,0.1079458667975684,12.42,0.52,0.0,2.705544695401581,0.9588962456291537,0.5575338332515197,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,1.0,80,300,50,20,0.01,0.15,1e-05,0.1129433548216291,0.98,0.1106844877251965,11.92,0.76,0.02,2.6263843094314603,0.9674419223103712,0.4928092473213171,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,DRAD-CF-MPC,1.0,100,300,50,20,0.01,0.15,1e-05,0.0879631325713975,0.94,0.0826853446171137,9.42,0.46,0.06,2.143520723428168,0.983465021231223,0.4560184337143013,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDAC,NP,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,NP,NP,
DDAC,NP,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,NP,NP,
DDAC,NP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,NP,NP,
DDAC,PDP,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,PDP,PDP,
DDAC,PDP,0.25,20,300,50,20,0.01,0.15,1e-05,0.4667264424960793,0.92,0.429388327096393,57.92,2.48,0.08,9.681111830427078,0.7150155349055809,0.4443946312532671,PDP,PDP,
DDAC,PDP,0.25,40,300,50,20,0.01,0.15,1e-05,0.1877029345446932,0.96,0.1801948171629055,22.34,1.04,0.04,4.228490474168724,0.9074142487132012,0.5802121896109335,PDP,PDP,
DDAC,PDP,0.25,60,300,50,20,0.01,0.15,1e-05,0.1379414049355168,1.0,0.1379414049355168,15.44,0.54,0.0,3.179474197981165,0.9355428777110188,0.5387866219153019,PDP,PDP,
DDAC,PDP,0.25,80,300,50,20,0.01,0.15,1e-05,0.1473775044822417,1.0,0.1473775044822417,16.42,0.58,0.0,3.1222360645442806,0.94454772179462,0.4736791641765323,PDP,PDP,
DDAC,PDP,0.25,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,PDP,PDP,
DDAC,PDP,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,PDP,PDP,
DDAC,PDP,0.5,20,300,50,20,0.01,0.15,1e-05,0.5107124267954629,0.96,0.4902839297236444,61.68,1.94,0.04,10.499251138395614,0.6872255976724954,0.4077396443371142,PDP,PDP,
DDAC,PDP,0.5,40,300,50,20,0.01,0.15,1e-05,0.1742135618975551,0.96,0.1672450194216529,21.76,0.9,0.04,3.996473264637948,0.9161592093140114,0.5898474557874607,PDP,PDP,
DDAC,PDP,0.5,60,300,50,20,0.01,0.15,1e-05,0.1299157164033013,1.0,0.1299157164033013,14.32,0.66,0.0,3.0526683191721617,0.942407794025748,0.5438026772479366,PDP,PDP,
DDAC,PDP,0.5,80,300,50,20,0.01,0.15,1e-05,0.1141068164863347,1.0,0.1141068164863347,12.04,0.66,0.0,2.64313815740322,0.966973565319564,0.492162879729814,PDP,PDP,
DDAC,PDP,0.5,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,PDP,PDP,
DDAC,PDP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,PDP,PDP,
DDAC,PDP,1.0,20,300,50,20,0.01,0.15,1e-05,0.5326055427371549,0.94,0.5006492101729255,64.14,2.24,0.06,10.90646309491108,0.672594119748882,0.3894953810523709,PDP,PDP,
DDAC,PDP,1.0,40,300,50,20,0.01,0.15,1e-05,0.2158596131439899,1.0,0.2158596131439899,24.66,1.14,0.0,4.712785346076628,0.8905110096609065,0.5601002763257216,PDP,PDP,
DDAC,PDP,1.0,60,300,50,20,0.01,0.15,1e-05,0.1299157164033013,1.0,0.1299157164033013,14.32,0.66,0.0,3.0526683191721617,0.942407794025748,0.5438026772479366,PDP,PDP,
DDAC,PDP,1.0,80,300,50,20,0.01,0.15,1e-05,0.1141068164863347,1.0,0.1141068164863347,12.04,0.66,0.0,2.64313815740322,0.966973565319564,0.492162879729814,PDP,PDP,
DDAC,PDP,1.0,100,300,50,20,0.01,0.15,1e-05,0.1042201731116167,0.96,0.1000513661871521,10.8,0.46,0.04,2.3548622504510184,0.9738512863789152,0.4478899134441916,PDP,PDP,
DDAC,RP,0.25,0,210,50,20,0.01,0.15,1e-05,0.842798993723513,0.92,0.775375074225632,101.58,2.06,0.08,17.855979874470258,0.4521806540797166,0.1572010062764871,RP,RP,
DDAC,RP,0.25,20,210,50,20,0.01,0.15,1e-05,0.7495735296921281,0.96,0.7195905885044429,85.64,2.0,0.04,14.942067652273584,0.5319772057001166,0.20868872525656,RP,RP,
DDAC,RP,0.25,40,300,50,20,0.01,0.15,1e-05,0.7671503580523396,0.94,0.7211213365691992,88.82,1.32,0.06,14.194986158500235,0.5389522672659793,0.1663211728197575,RP,RP,
DDAC,RP,0.25,60,300,50,20,0.01,0.15,1e-05,0.635936855483365,0.9,0.5723431699350285,74.26,1.62,0.1,11.047802316637169,0.6406410439358128,0.2275394653228968,RP,RP,
DDAC,RP,0.25,80,300,50,20,0.01,0.15,1e-05,0.5130814308987206,0.94,0.4822965450447973,54.92,1.26,0.06,8.388372604941576,0.7386932537718817,0.2705103161673774,RP,RP,
DDAC,RP,0.25,100,300,50,20,0.01,0.15,1e-05,0.2924123084322506,0.92,0.2690193237576705,31.26,0.82,0.08,4.801360009619259,0.891130957341256,0.3537938457838747,RP,RP,
DDAC,RP,0.5,0,180,50,20,0.01,0.15,1e-05,0.8322843106634334,0.96,0.7989929382368961,96.68,2.8,0.04,17.64568621326867,0.4590151980687682,0.1677156893365664,RP,RP,
DDAC,RP,0.5,20,210,50,20,0.01,0.15,1e-05,0.7885519333067204,0.94,0.7412388173083171,91.62,1.68,0.06,15.667065959505,0.5062412433506318,0.1762067222443997,RP,RP,
DDAC,RP,0.5,40,300,50,20,0.01,0.15,1e-05,0.7618002793276675,0.9,0.6856202513949008,92.74,1.08,0.1,14.102964804435883,0.5408298184370162,0.1701426576230947,RP,RP,
DDAC,RP,0.5,60,300,50,20,0.01,0.15,1e-05,0.6671045587929175,0.9,0.6003941029136258,78.3,1.3,0.1,11.540252028928098,0.620118637155851,0.2080596507544265,RP,RP,
DDAC,RP,0.5,80,300,50,20,0.01,0.15,1e-05,0.5611571305002303,0.98,0.5499339878902257,59.64,1.28,0.02,9.080662679203314,0.7125327883191249,0.2438015941665388,RP,RP,
DDAC,RP,0.5,100,300,50,20,0.01,0.15,1e-05,0.2924123084322506,0.92,0.2690193237576705,31.26,0.82,0.08,4.801360009619259,0.891130957341256,0.3537938457838747,RP,RP,
DDAC,RP,1.0,0,210,50,20,0.01,0.15,1e-05,0.8914946060483088,0.94,0.8380049296854102,107.98,1.42,0.06,18.829892120966175,0.4205285060685992,0.1085053939516912,RP,RP,
DDAC,RP,1.0,20,210,50,20,0.01,0.15,1e-05,0.7793590037859376,0.92,0.7170102834830626,91.36,1.68,0.08,15.496077470418438,0.5118166475391406,0.1838674968450519,RP,RP,
DDAC,RP,1.0,40,300,50,20,0.01,0.15,1e-05,0.7473756713629471,0.88,0.6576905907993935,92.08,1.1,0.12,13.854861547442688,0.5494058136140844,0.1804459490264664,RP,RP,
DDAC,RP,1.0,60,300,50,20,0.01,0.15,1e-05,0.6671045587929175,0.9,0.6003941029136258,78.3,1.3,0.1,11.540252028928098,0.620118637155851,0.2080596507544265,RP,RP,
